2025-03-08 23:15:10,955 - RaspberryPiConnector - INFO - Using configuration from environment variables
2025-03-08 23:15:10,956 - RaspberryPiConnector - INFO - Raspberry Pi Connector initialized
2025-03-09 14:39:58,673 - RaspberryPiConnector - INFO - Published: Temperature=64.76°C, Pressure=9.05 bar
2025-03-09 14:39:58,674 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:00,679 - RaspberryPiConnector - INFO - Published: Temperature=68.78°C, Pressure=9.72 bar
2025-03-09 14:40:00,679 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:02,685 - RaspberryPiConnector - INFO - Published: Temperature=62.93°C, Pressure=5.02 bar
2025-03-09 14:40:02,686 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:04,692 - RaspberryPiConnector - INFO - Published: Temperature=65.17°C, Pressure=6.92 bar
2025-03-09 14:40:04,693 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:06,699 - RaspberryPiConnector - INFO - Published: Temperature=55.0°C, Pressure=6.44 bar
2025-03-09 14:40:06,699 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:08,701 - RaspberryPiConnector - INFO - Published: Temperature=60.53°C, Pressure=7.42 bar
2025-03-09 14:40:08,702 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:10,708 - RaspberryPiConnector - INFO - Published: Temperature=67.29°C, Pressure=7.85 bar
2025-03-09 14:40:10,709 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:12,711 - RaspberryPiConnector - INFO - Published: Temperature=63.34°C, Pressure=6.74 bar
2025-03-09 14:40:12,711 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:14,717 - RaspberryPiConnector - INFO - Published: Temperature=61.01°C, Pressure=8.88 bar
2025-03-09 14:40:14,718 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:16,720 - RaspberryPiConnector - INFO - Published: Temperature=63.84°C, Pressure=6.76 bar
2025-03-09 14:40:16,721 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:18,726 - RaspberryPiConnector - INFO - Published: Temperature=70.96°C, Pressure=7.26 bar
2025-03-09 14:40:18,727 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:19,122 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 14:40:20,732 - RaspberryPiConnector - INFO - Published: Temperature=71.37°C, Pressure=9.56 bar
2025-03-09 14:40:20,734 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:22,740 - RaspberryPiConnector - INFO - Published: Temperature=69.17°C, Pressure=6.47 bar
2025-03-09 14:40:22,741 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:24,748 - RaspberryPiConnector - INFO - Published: Temperature=72.36°C, Pressure=7.66 bar
2025-03-09 14:40:24,748 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:26,752 - RaspberryPiConnector - INFO - Published: Temperature=66.98°C, Pressure=8.64 bar
2025-03-09 14:40:26,753 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:28,756 - RaspberryPiConnector - INFO - Published: Temperature=63.37°C, Pressure=5.52 bar
2025-03-09 14:40:28,757 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:30,758 - RaspberryPiConnector - INFO - Published: Temperature=70.55°C, Pressure=7.24 bar
2025-03-09 14:40:30,759 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:32,765 - RaspberryPiConnector - INFO - Published: Temperature=65.56°C, Pressure=8.53 bar
2025-03-09 14:40:32,766 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:34,768 - RaspberryPiConnector - INFO - Published: Temperature=70.25°C, Pressure=8.48 bar
2025-03-09 14:40:34,769 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:36,775 - RaspberryPiConnector - INFO - Published: Temperature=63.83°C, Pressure=8.08 bar
2025-03-09 14:40:36,775 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:38,781 - RaspberryPiConnector - INFO - Published: Temperature=57.2°C, Pressure=6.58 bar
2025-03-09 14:40:38,782 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:40,784 - RaspberryPiConnector - INFO - Published: Temperature=65.27°C, Pressure=6.05 bar
2025-03-09 14:40:40,785 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:42,791 - RaspberryPiConnector - INFO - Published: Temperature=65.81°C, Pressure=8.25 bar
2025-03-09 14:40:42,792 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:44,798 - RaspberryPiConnector - INFO - Published: Temperature=63.68°C, Pressure=7.06 bar
2025-03-09 14:40:44,798 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:46,804 - RaspberryPiConnector - INFO - Published: Temperature=58.68°C, Pressure=9.96 bar
2025-03-09 14:40:46,805 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:48,810 - RaspberryPiConnector - INFO - Published: Temperature=66.45°C, Pressure=6.93 bar
2025-03-09 14:40:48,811 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:50,817 - RaspberryPiConnector - INFO - Published: Temperature=66.07°C, Pressure=7.32 bar
2025-03-09 14:40:50,818 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:52,823 - RaspberryPiConnector - INFO - Published: Temperature=58.0°C, Pressure=6.98 bar
2025-03-09 14:40:52,824 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:54,830 - RaspberryPiConnector - INFO - Published: Temperature=61.4°C, Pressure=6.99 bar
2025-03-09 14:40:54,831 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:56,832 - RaspberryPiConnector - INFO - Published: Temperature=73.19°C, Pressure=8.06 bar
2025-03-09 14:40:56,833 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:40:58,836 - RaspberryPiConnector - INFO - Published: Temperature=60.68°C, Pressure=7.87 bar
2025-03-09 14:40:58,836 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:00,842 - RaspberryPiConnector - INFO - Published: Temperature=66.01°C, Pressure=7.04 bar
2025-03-09 14:41:00,843 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:02,849 - RaspberryPiConnector - INFO - Published: Temperature=73.94°C, Pressure=7.08 bar
2025-03-09 14:41:02,849 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:04,855 - RaspberryPiConnector - INFO - Published: Temperature=62.88°C, Pressure=7.98 bar
2025-03-09 14:41:04,855 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:06,858 - RaspberryPiConnector - INFO - Published: Temperature=63.09°C, Pressure=8.11 bar
2025-03-09 14:41:06,860 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:08,861 - RaspberryPiConnector - INFO - Published: Temperature=65.52°C, Pressure=5.3 bar
2025-03-09 14:41:08,862 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:10,864 - RaspberryPiConnector - INFO - Published: Temperature=67.0°C, Pressure=4.6 bar
2025-03-09 14:41:10,865 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:12,871 - RaspberryPiConnector - INFO - Published: Temperature=61.16°C, Pressure=7.96 bar
2025-03-09 14:41:12,872 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:14,875 - RaspberryPiConnector - INFO - Published: Temperature=70.37°C, Pressure=9.24 bar
2025-03-09 14:41:14,875 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:16,881 - RaspberryPiConnector - INFO - Published: Temperature=62.12°C, Pressure=8.32 bar
2025-03-09 14:41:16,882 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:18,885 - RaspberryPiConnector - INFO - Published: Temperature=61.49°C, Pressure=7.83 bar
2025-03-09 14:41:18,885 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:19,139 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 14:41:20,892 - RaspberryPiConnector - INFO - Published: Temperature=64.48°C, Pressure=7.54 bar
2025-03-09 14:41:20,892 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:22,898 - RaspberryPiConnector - INFO - Published: Temperature=65.66°C, Pressure=7.5 bar
2025-03-09 14:41:22,899 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:24,905 - RaspberryPiConnector - INFO - Published: Temperature=62.27°C, Pressure=5.69 bar
2025-03-09 14:41:24,906 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:26,909 - RaspberryPiConnector - INFO - Published: Temperature=61.34°C, Pressure=8.85 bar
2025-03-09 14:41:26,910 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:28,916 - RaspberryPiConnector - INFO - Published: Temperature=67.62°C, Pressure=7.64 bar
2025-03-09 14:41:28,918 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:30,924 - RaspberryPiConnector - INFO - Published: Temperature=68.02°C, Pressure=6.02 bar
2025-03-09 14:41:30,925 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:32,931 - RaspberryPiConnector - INFO - Published: Temperature=57.08°C, Pressure=9.22 bar
2025-03-09 14:41:32,931 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:34,937 - RaspberryPiConnector - INFO - Published: Temperature=69.34°C, Pressure=7.14 bar
2025-03-09 14:41:34,938 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:36,941 - RaspberryPiConnector - INFO - Published: Temperature=76.06°C, Pressure=6.1 bar
2025-03-09 14:41:36,942 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:38,948 - RaspberryPiConnector - INFO - Published: Temperature=60.08°C, Pressure=6.09 bar
2025-03-09 14:41:38,949 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:40,953 - RaspberryPiConnector - INFO - Published: Temperature=56.13°C, Pressure=6.81 bar
2025-03-09 14:41:40,954 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:42,958 - RaspberryPiConnector - INFO - Published: Temperature=66.12°C, Pressure=7.08 bar
2025-03-09 14:41:42,959 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:44,960 - RaspberryPiConnector - INFO - Published: Temperature=70.5°C, Pressure=7.63 bar
2025-03-09 14:41:44,960 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:46,966 - RaspberryPiConnector - INFO - Published: Temperature=65.68°C, Pressure=8.14 bar
2025-03-09 14:41:46,967 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:48,973 - RaspberryPiConnector - INFO - Published: Temperature=67.96°C, Pressure=6.98 bar
2025-03-09 14:41:48,975 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:50,980 - RaspberryPiConnector - INFO - Published: Temperature=66.19°C, Pressure=8.2 bar
2025-03-09 14:41:50,980 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:52,987 - RaspberryPiConnector - INFO - Published: Temperature=63.24°C, Pressure=6.17 bar
2025-03-09 14:41:52,987 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:54,991 - RaspberryPiConnector - INFO - Published: Temperature=63.76°C, Pressure=5.64 bar
2025-03-09 14:41:54,993 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:56,998 - RaspberryPiConnector - INFO - Published: Temperature=60.51°C, Pressure=7.34 bar
2025-03-09 14:41:56,999 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:41:59,005 - RaspberryPiConnector - INFO - Published: Temperature=74.8°C, Pressure=6.45 bar
2025-03-09 14:41:59,007 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:01,009 - RaspberryPiConnector - INFO - Published: Temperature=64.34°C, Pressure=7.58 bar
2025-03-09 14:42:01,010 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:03,015 - RaspberryPiConnector - INFO - Published: Temperature=71.84°C, Pressure=7.3 bar
2025-03-09 14:42:03,016 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:05,022 - RaspberryPiConnector - INFO - Published: Temperature=56.67°C, Pressure=7.74 bar
2025-03-09 14:42:05,023 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:07,029 - RaspberryPiConnector - INFO - Published: Temperature=65.94°C, Pressure=6.12 bar
2025-03-09 14:42:07,030 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:09,036 - RaspberryPiConnector - INFO - Published: Temperature=70.85°C, Pressure=6.55 bar
2025-03-09 14:42:09,037 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:11,043 - RaspberryPiConnector - INFO - Published: Temperature=58.31°C, Pressure=7.2 bar
2025-03-09 14:42:11,043 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:13,044 - RaspberryPiConnector - INFO - Published: Temperature=64.93°C, Pressure=7.11 bar
2025-03-09 14:42:13,045 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:15,051 - RaspberryPiConnector - INFO - Published: Temperature=58.14°C, Pressure=7.19 bar
2025-03-09 14:42:15,052 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:17,058 - RaspberryPiConnector - INFO - Published: Temperature=68.76°C, Pressure=7.47 bar
2025-03-09 14:42:17,059 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:19,065 - RaspberryPiConnector - INFO - Published: Temperature=66.28°C, Pressure=8.7 bar
2025-03-09 14:42:19,066 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:19,154 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 14:42:21,071 - RaspberryPiConnector - INFO - Published: Temperature=67.43°C, Pressure=6.52 bar
2025-03-09 14:42:21,072 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:23,078 - RaspberryPiConnector - INFO - Published: Temperature=57.61°C, Pressure=7.23 bar
2025-03-09 14:42:23,079 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:25,085 - RaspberryPiConnector - INFO - Published: Temperature=61.17°C, Pressure=6.34 bar
2025-03-09 14:42:25,086 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:27,088 - RaspberryPiConnector - INFO - Published: Temperature=70.63°C, Pressure=5.7 bar
2025-03-09 14:42:27,088 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:29,091 - RaspberryPiConnector - INFO - Published: Temperature=78.37°C, Pressure=6.34 bar
2025-03-09 14:42:29,093 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:31,094 - RaspberryPiConnector - INFO - Published: Temperature=60.23°C, Pressure=7.6 bar
2025-03-09 14:42:31,095 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:33,101 - RaspberryPiConnector - INFO - Published: Temperature=67.21°C, Pressure=4.99 bar
2025-03-09 14:42:33,102 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:35,108 - RaspberryPiConnector - INFO - Published: Temperature=60.55°C, Pressure=8.4 bar
2025-03-09 14:42:35,108 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:37,109 - RaspberryPiConnector - INFO - Published: Temperature=57.09°C, Pressure=5.5 bar
2025-03-09 14:42:37,110 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:39,116 - RaspberryPiConnector - INFO - Published: Temperature=64.25°C, Pressure=7.0 bar
2025-03-09 14:42:39,117 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:41,119 - RaspberryPiConnector - INFO - Published: Temperature=67.55°C, Pressure=7.75 bar
2025-03-09 14:42:41,120 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:43,126 - RaspberryPiConnector - INFO - Published: Temperature=59.82°C, Pressure=7.76 bar
2025-03-09 14:42:43,126 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:45,131 - RaspberryPiConnector - INFO - Published: Temperature=62.47°C, Pressure=9.75 bar
2025-03-09 14:42:45,132 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:47,138 - RaspberryPiConnector - INFO - Published: Temperature=66.07°C, Pressure=7.11 bar
2025-03-09 14:42:47,139 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 14:42:49,145 - RaspberryPiConnector - INFO - Published: Temperature=54.09°C, Pressure=7.72 bar
